EmbeddedDomain,IPAdress,NumberOfDotsInURL,SuspiciousURL,NumberOfSensitiveWordsInURL,OutOfPositionTopLevelDomain,BadForms,BadActionFields,NonMatchingURLs,OutOfPositionBrandName,WebPageSize,AgeOfDomain,VirusTotalDomainReputation,XForceDomainReputation,PageRank,Label
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0
0,0,3,0,0,0,0,0,0,0,121663,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,190416,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,298558,0,0,0,1,0
0,0,3,1,0,0,0,0,1,0,37906,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,35556,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,2,0,0,0,0,0,0,0,37522,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,55555,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,31267,0,0,-1,3,0
0,0,2,0,0,0,0,0,0,0,200950,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,115207,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,9307,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,32703,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,542178,0,0,-1,2,0
0,0,3,1,0,0,0,0,-1,-1,1112,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,10424,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,1041,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,18060,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,32543,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,24899,0,0,0,5,0
0,0,3,0,0,0,0,0,0,0,25538,0,0,-1,4,0
0,0,4,0,0,0,0,0,1,0,73507,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,132569,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,146406,0,0,-1,3,0
0,0,3,1,0,0,0,0,1,0,77476,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,76171,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,168018,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,142201,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,162299,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,16530,0,0,0,0,0
0,0,3,0,0,0,0,0,1,0,155546,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,13026,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,28601,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,32951,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,142122,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,68228,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,14896,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,153842,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,145475,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,112862,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,145476,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,160054,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,280204,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,190317,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,154043,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,150159,0,0,0,2,0
0,0,2,0,0,0,0,0,-1,-1,262,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,30775,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,17394,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,30907,0,0,0,2,0
0,0,2,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0
0,0,3,0,0,0,0,0,0,0,168967,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,79415,0,0,-1,0,0
0,0,3,0,0,0,0,0,0,0,32847,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,129777,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,105954,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,147277,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,5185,0,0,-1,2,0
0,0,3,0,0,1,0,0,0,0,99055,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,106310,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,358136,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,30244,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,140283,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,96487,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,101280,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,112352,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,75216,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,502,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,71277,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,33836,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,40221,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,308923,0,0,-1,4,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,28015,0,0,-1,4,0
0,0,3,0,0,0,0,0,1,0,9150,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,62361,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,50723,0,0,-1,2,0
0,0,3,0,0,1,0,0,0,0,180145,0,0,-1,3,0
0,0,3,0,0,1,0,0,-1,-1,219,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,49866,0,0,-1,2,0
0,0,3,0,0,1,0,0,0,0,33321,0,0,-1,2,0
0,0,3,0,0,1,0,0,-1,-1,1883,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,42095,0,0,0,2,0
0,0,3,0,0,1,-1,-1,-1,-1,0,0,0,-1,1,0
0,0,2,0,0,1,0,0,0,0,523742,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,34277,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,159145,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,10764,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,153780,0,0,0,3,0
0,0,3,0,0,1,0,0,1,0,1103,0,0,-1,0,0
0,0,2,0,0,0,0,0,1,0,181636,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,11988,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,168491,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,121038,0,0,-1,2,0
0,0,3,1,0,0,0,0,1,0,56287,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,56051,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,29971,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,25031,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,38546,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,12133,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,39016,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,54098,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,46543,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,16706,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,212274,0,-1,-1,2,0
0,0,3,0,0,0,0,0,0,0,203726,0,0,0,1,0
0,0,2,1,0,0,0,0,-1,-1,110,0,0,-1,1,0
0,0,2,0,0,0,0,0,-1,0,132,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,111596,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,12988,0,0,-1,2,0
0,0,3,0,0,1,0,0,1,0,104372,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,926,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,43153,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,3620,0,0,-1,1,0
0,0,3,0,0,1,0,0,-1,-1,51,0,0,-1,1,0
0,0,3,0,0,0,0,0,1,0,17139,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,22864,0,0,0,0,0
0,0,3,0,0,1,0,0,1,0,9565,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,113253,0,0,0,3,0
0,0,2,0,0,0,0,0,0,0,99334,0,0,0,3,0
0,0,2,0,0,0,0,0,1,0,74683,0,0,0,4,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,4,0,0,0,0,0,1,0,687,0,0,-1,4,0
0,0,3,0,0,1,0,0,-1,-1,140,0,0,-1,4,0
0,0,3,0,0,1,0,0,0,0,457469,0,0,-1,2,0
0,0,2,0,0,0,0,0,0,0,174675,0,0,-1,2,0
0,0,3,0,0,1,0,0,1,0,132852,0,0,-1,3,0
0,0,3,0,0,1,0,0,1,0,10380,0,0,-1,3,0
0,0,3,0,0,1,0,0,0,0,43721,0,0,-1,1,0
0,0,3,1,0,0,0,0,1,0,1318,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,13673,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,0,0,57694,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,11990,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,40702,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,24634,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,18328,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,29817,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,269973,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,145987,0,0,0,3,0
0,0,3,0,0,1,0,0,1,0,167093,0,0,-1,4,0
0,0,4,0,0,1,0,0,1,0,2807,0,0,-1,2,0
0,0,3,0,0,1,0,0,0,0,193316,0,0,0,4,0
0,0,3,0,0,1,0,0,0,0,84758,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,399312,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,0,0,133296,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,169322,0,0,0,2,0
0,0,3,0,0,1,0,0,0,0,600330,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,45472,0,0,-1,2,0
0,0,3,0,0,1,0,0,1,0,409613,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,0,6933,0,0,-1,2,0
0,0,2,0,0,0,0,0,-1,-1,219,0,0,0,4,0
0,0,3,0,0,1,0,0,1,0,113272,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,100667,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,802601,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,131025,0,0,0,4,0
0,0,3,0,0,1,0,0,1,0,887140,0,0,0,4,0
0,0,3,0,0,1,0,0,1,0,34291,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,168913,0,0,-1,1,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,3,0
0,0,3,0,0,1,0,0,0,0,126645,0,0,-1,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,4,0
0,0,3,1,0,0,0,0,1,0,259054,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,390375,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,92632,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,167535,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,47153,0,0,-1,1,0
0,0,3,0,0,1,0,0,-1,-1,401,0,0,-1,2,0
0,0,3,0,0,1,0,0,0,0,70502,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,22352,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,57684,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,25292,0,0,-1,2,0
0,0,3,0,0,1,0,0,1,0,182709,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,80308,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,135314,0,0,-1,3,0
0,0,3,0,0,1,0,0,0,0,250386,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,829248,0,0,0,2,0
0,0,3,0,0,0,-1,-1,1,0,129566,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,11543,0,0,0,4,0
0,0,2,0,0,0,0,0,1,0,8766,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,324280,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,34376,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,37743,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,2303,0,0,-1,2,0
0,0,3,0,0,1,0,0,0,0,32195,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,649730,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,19188,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,9688,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,61805,0,0,-1,4,0
0,0,3,0,0,1,0,0,1,0,3963,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,46032,0,0,0,5,0
0,0,3,0,0,1,0,0,0,0,120456,0,0,-1,4,0
0,0,3,0,0,0,0,0,1,0,42013,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,42492,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,1,0,251310,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,7993,0,0,0,4,0
0,0,3,0,0,1,0,0,0,0,82456,0,0,-1,2,0
0,0,3,0,0,1,0,0,1,0,4920,0,0,-1,4,0
0,0,3,0,0,0,0,0,1,0,54866,0,0,-1,2,0
0,0,2,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,4,0,0,1,0,0,0,0,48705,0,0,0,2,0
0,0,3,1,0,1,0,0,1,0,14395,0,0,0,2,0
0,0,3,0,0,1,0,0,0,0,29832,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,108532,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,22004,0,0,-1,0,0
0,0,3,0,0,0,0,0,1,0,17877,0,0,0,2,0
0,0,2,0,0,0,-1,-1,1,0,127095,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,156025,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,38210,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,11840,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,85223,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,123909,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,24410,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,7077,0,0,-1,0,0
0,0,3,0,0,0,0,0,0,0,5253,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,13677,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,572997,0,0,-1,1,0
0,0,3,0,0,0,0,0,1,0,19317,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,1,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,92096,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,15714,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,84969,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,46187,0,0,-1,2,0
0,0,3,1,0,0,0,0,1,0,314590,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,97054,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,22200,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,45220,0,0,0,3,0
0,0,2,0,0,0,0,0,-1,-1,199,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,2905,0,0,0,3,0
0,0,3,0,0,1,0,0,0,0,83295,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,77691,0,0,0,3,0
0,0,2,0,0,0,0,0,1,0,99819,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,33940,0,0,0,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,556516,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,53432,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,24832,0,0,-1,2,0
0,0,2,0,0,0,0,0,0,0,6197,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,82328,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,296,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,624,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,40355,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,114168,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,10560,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,128073,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,14638,0,0,0,3,0
0,0,3,1,0,0,-1,-1,-1,-1,0,1,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,33134,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,40569,0,0,-1,4,0
0,0,3,0,0,0,0,0,1,0,1194,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,99602,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,122459,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,8638,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,186767,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,26696,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,178017,0,0,-1,2,0
0,0,3,0,0,1,0,0,0,0,642406,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,219,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,597646,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,219,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,12051,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,4796,0,0,0,3,0
0,0,2,0,0,0,0,0,0,0,8752,0,0,-1,1,0
0,0,3,0,0,0,0,0,1,0,922264,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,32362,0,0,0,4,0
0,0,3,0,0,0,0,0,0,0,372369,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,25364,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,32026,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,91694,0,0,-1,2,0
0,0,3,1,0,0,0,0,1,0,9417,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,442923,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,62535,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,38938,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,56976,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,1,0,-1,3,0
0,0,3,1,0,0,0,0,1,0,54239,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,15128,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,48240,0,0,-1,0,0
0,0,3,0,0,0,0,0,0,0,19381,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,203240,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,69381,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,53174,0,0,-1,1,0
0,0,3,0,0,0,0,0,1,0,17125,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,219,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0
0,0,3,0,0,0,0,0,1,0,174721,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,24513,0,0,-1,0,0
0,0,2,0,0,0,0,0,1,0,41979,0,0,-1,0,0
0,0,3,0,0,1,0,0,0,0,70375,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,70016,0,0,-1,3,0
0,0,4,0,0,1,0,0,1,0,7227,0,0,-1,4,0
0,0,3,0,0,1,0,0,1,0,14633,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,352245,0,0,0,1,0
0,0,2,0,0,0,0,0,0,0,41996,0,0,-1,2,0
0,0,3,0,0,1,0,0,0,0,16576,0,0,0,3,0
0,0,1,0,0,0,0,0,1,0,43475,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,7227,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,19331,0,0,-1,4,0
0,0,3,0,0,1,0,0,0,0,117651,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,51190,0,0,0,5,0
0,0,3,0,0,0,-1,-1,1,0,31587,0,0,0,2,0
0,0,3,1,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,598819,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,129212,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,34367,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,139371,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,71184,0,0,0,4,0
0,0,3,0,0,0,0,0,0,0,133297,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,115659,0,0,0,3,0
0,0,3,0,0,0,-1,-1,0,0,22016,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,374144,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,261879,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,23207,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,130147,0,0,-1,2,0
0,0,2,0,0,0,0,0,0,0,84323,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,183524,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,334190,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,13990,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,98407,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,409182,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,383343,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,302376,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,32454,0,0,0,3,0
0,0,3,0,0,0,-1,-1,1,0,22402,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,39283,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,19565,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,93934,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,84064,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,24514,1,0,0,2,0
0,0,3,0,0,0,0,0,0,0,33364,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,915975,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,18758,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,1,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,15821,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,4040,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,200,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,105353,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,178312,0,0,0,3,0
0,0,3,0,0,1,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,159969,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,128925,0,0,-1,3,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,3,0
0,0,3,0,0,1,0,0,0,0,13984,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,268157,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,31453,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,285930,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,66807,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,64388,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,146768,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,333,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,278013,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,21446,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,1,0,0,-1,-1,140,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,0,1200,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,45555,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,10257,0,0,0,0,0
0,0,2,0,0,1,0,0,1,0,73276,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,411252,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,125796,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,71312,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,381880,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,4796,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,13675,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,138309,0,0,0,1,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0
0,0,3,0,0,0,0,0,0,0,39607,0,0,-1,2,0
0,0,2,0,0,0,0,0,0,0,213713,0,0,-1,2,0
0,0,3,0,0,1,0,0,1,0,562386,0,0,-1,3,0
0,0,3,0,0,1,0,0,0,0,5799,0,0,-1,2,0
0,0,2,0,0,0,0,0,0,0,102628,0,0,-1,3,0
0,0,2,0,0,0,0,0,0,0,13368,0,0,0,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,28589,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,0,86,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,486568,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,60684,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,12822,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,11,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,5514,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,64732,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,134374,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,14470,0,-1,0,2,0
0,0,3,0,0,0,0,0,-1,-1,219,0,0,-1,0,0
0,0,3,0,0,0,0,0,1,0,4002,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,24039,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,13521,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,22644,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,636038,0,0,-1,2,0
